,name,link
3084,Learn Chinese - Mandarin Chinese Lessons,https://itunes.apple.com/us/podcast/learn-chinese-mandarin-chinese-lessons/id119843495?mt=2
3085,Slate Presents Lexicon Valley,https://itunes.apple.com/us/podcast/slate-presents-lexicon-valley/id500673866?mt=2
3086,Insta Spanish Lessons,https://itunes.apple.com/us/podcast/insta-spanish-lessons/id115018357?mt=2
3087,My Daily Phrase Italian,https://itunes.apple.com/us/podcast/my-daily-phrase-italian/id211075561?mt=2
3088,Notes in Spanish Intermediate,https://itunes.apple.com/us/podcast/notes-in-spanish-intermediate/id189219027?mt=2
3089,Learn French | FrenchPod101.com,https://itunes.apple.com/us/podcast/learn-french-frenchpod101-com/id278088281?mt=2
3090,Spanish Podcast,https://itunes.apple.com/us/podcast/spanish-podcast/id305590390?mt=2
3091,Learn Korean | KoreanClass101.com,https://itunes.apple.com/us/podcast/learn-korean-koreanclass101-com/id262223371?mt=2
3092,Learn Portuguese - BrazilianPodClass,https://itunes.apple.com/us/podcast/learn-portuguese-brazilianpodclass/id261185732?mt=2
3093,Business English Pod :: Learn Business English Online,https://itunes.apple.com/us/podcast/business-english-pod-learn-business-english-online/id206603090?mt=2
3094,Notes in Spanish Advanced,https://itunes.apple.com/us/podcast/notes-in-spanish-advanced/id112983123?mt=2
3095,Learn Spanish: Notes in Spanish Inspired Beginners,https://itunes.apple.com/us/podcast/learn-spanish-notes-in-spanish-inspired-beginners/id257441540?mt=2
3096,6 Minute English,https://itunes.apple.com/us/podcast/6-minute-english/id262026947?mt=2
3097,Learn Russian | RussianPod101.com,https://itunes.apple.com/us/podcast/learn-russian-russianpod101-com/id284580802?mt=2
3098,My Daily Phrase German,https://itunes.apple.com/us/podcast/my-daily-phrase-german/id211075596?mt=2
3099,The English We Speak,https://itunes.apple.com/us/podcast/the-english-we-speak/id262026989?mt=2
3100,French Podcast,https://itunes.apple.com/us/podcast/french-podcast/id427774337?mt=2
3101,Rolling R's: Spanish Lesson Videos,https://itunes.apple.com/us/podcast/rolling-rs-spanish-lesson-videos/id116078400?mt=2
3102,Medical Spanish Podcast,https://itunes.apple.com/us/podcast/medical-spanish-podcast/id263417520?mt=2
3103,Latin American Spanish,https://itunes.apple.com/us/podcast/latin-american-spanish/id663939885?mt=2
3104,Learn Arabic | ArabicPod101.com,https://itunes.apple.com/us/podcast/learn-arabic-arabicpod101-com/id280208841?mt=2
3105,American English Pronunciation Podcast,https://itunes.apple.com/us/podcast/american-english-pronunciation-podcast/id276921054?mt=2
3106,One Thing In A French Day,https://itunes.apple.com/us/podcast/one-thing-in-a-french-day/id210206924?mt=2
3107,Japanese - SurvivalPhrases,https://itunes.apple.com/us/podcast/japanese-survivalphrases/id257185301?mt=2
3108,ESL Podcast - Previous Episodes,https://itunes.apple.com/us/podcast/esl-podcast-previous-episodes/id120830753?mt=2
3109,French - SurvivalPhrases,https://itunes.apple.com/us/podcast/french-survivalphrases/id269983895?mt=2
3110,A Spoonful of Russian - Learn Russian Online from Russian Tutor,https://itunes.apple.com/us/podcast/spoonful-russian-learn-russian-online-from-russian/id79453758?mt=2
3111,Learn Hebrew Pod - Learn to Speak Conversational Hebrew,https://itunes.apple.com/us/podcast/learn-hebrew-pod-learn-to-speak-conversational-hebrew/id271205689?mt=2
3112,All Ears English Podcast | Real English Vocabulary | Conversation | American Culture,https://itunes.apple.com/us/podcast/all-ears-english-podcast-real-english-vocabulary-conversation/id751574016?mt=2
3113,Coffee Break Italian,https://itunes.apple.com/us/podcast/coffee-break-italian/id958179457?mt=2
3114,One Minute Russian,https://itunes.apple.com/us/podcast/one-minute-russian/id271422602?mt=2
3115,Spanish - SurvivalPhrases,https://itunes.apple.com/us/podcast/spanish-survivalphrases/id262083301?mt=2
3116,Coffee Break German,https://itunes.apple.com/us/podcast/coffee-break-german/id595399272?mt=2
3117,Spanish Grammar Review,https://itunes.apple.com/us/podcast/spanish-grammar-review/id262408151?mt=2
3118,Arabic - SurvivalPhrases,https://itunes.apple.com/us/podcast/arabic-survivalphrases/id269983854?mt=2
3119,Learn Japanese Pod,https://itunes.apple.com/us/podcast/learn-japanese-pod/id82550696?mt=2
3120,One Minute Irish,https://itunes.apple.com/us/podcast/one-minute-irish/id269762800?mt=2
3121,"Walk, Talk and Learn French",https://itunes.apple.com/us/podcast/walk-talk-and-learn-french/id301352142?mt=2
3122,Langsam gesprochene Nachrichten | Deutsch lernen | Deutsche Welle,https://itunes.apple.com/us/podcast/langsam-gesprochene-nachrichten-deutsch-lernen-deutsche/id282930329?mt=2
3123,Learning English Broadcast - Voice of America,https://itunes.apple.com/us/podcast/learning-english-broadcast-voice-of-america/id109522474?mt=2
3124,Easy French Poetry (French Today),https://itunes.apple.com/us/podcast/easy-french-poetry-french-today/id127338490?mt=2
3125,ArabicPod - Learn Arabic,https://itunes.apple.com/us/podcast/arabicpod-learn-arabic/id275929740?mt=2
3126,Show Time Spanish,https://itunes.apple.com/us/podcast/show-time-spanish/id292186110?mt=2
3127,Learn Chinese | ChineseClass101.com,https://itunes.apple.com/us/podcast/learn-chinese-chineseclass101-com/id317130752?mt=2
3128,One Minute German,https://itunes.apple.com/us/podcast/one-minute-german/id271269211?mt=2
3129,Korean - SurvivalPhrases,https://itunes.apple.com/us/podcast/korean-survivalphrases/id257185929?mt=2
3130,GRE Vocabulary Podcast by VictorPrep,https://itunes.apple.com/us/podcast/gre-vocabulary-podcast-by-victorprep/id931319298?mt=2
3131,Popup Chinese,https://itunes.apple.com/us/podcast/popup-chinese/id292036117?mt=2
3132,Italian - SurvivalPhrases,https://itunes.apple.com/us/podcast/italian-survivalphrases/id275912012?mt=2
3133,Spanish Para Todos,https://itunes.apple.com/us/podcast/spanish-para-todos/id111536105?mt=2
3134,Learn Japanese | JapanesePod101.com (Video),https://itunes.apple.com/us/podcast/learn-japanese-japanesepod101-com-video/id111739892?mt=2
3135,Chinese - SurvivalPhrases,https://itunes.apple.com/us/podcast/chinese-survivalphrases/id257185460?mt=2
3136,Learn Norwegian | NorwegianClass101.com,https://itunes.apple.com/us/podcast/learn-norwegian-norwegianclass101-com/id535703640?mt=2
3137,"Accelerated Spanish: Learn Spanish online the fastest and best way, by Master of Memory",https://itunes.apple.com/us/podcast/accelerated-spanish-learn-spanish-online-fastest-best/id998766691?mt=2
3138,Effortless English Podcast | Learn English with AJ Hoge,https://itunes.apple.com/us/podcast/effortless-english-podcast-learn-english-with-aj-hoge/id188333691?mt=2
3139,Awesome Vocabulary: Learn English Vocabulary Words Podcast,https://itunes.apple.com/us/podcast/awesome-vocabulary-learn-english-vocabulary-words-podcast/id86507244?mt=2
3140,Speaking Russian,https://itunes.apple.com/us/podcast/speaking-russian/id263176339?mt=2
3141,German GrammarPod,https://itunes.apple.com/us/podcast/german-grammarpod/id253979257?mt=2
3142,Learn Spanish with La Casa Rojas - magazine by Rojas Spanish Language,https://itunes.apple.com/us/podcast/learn-spanish-la-casa-rojas-magazine-by-rojas-spanish/id213328334?mt=2
3143,One Minute French,https://itunes.apple.com/us/podcast/one-minute-french/id291825373?mt=2
3144,Very Vocabulary: Learn English Words Podcast,https://itunes.apple.com/us/podcast/very-vocabulary-learn-english-words-podcast/id73801315?mt=2
3145,Better at English - Free English conversation lessons podcast,https://itunes.apple.com/us/podcast/better-at-english-free-english-conversation-lessons/id188247710?mt=2
3146,Learning Spanish for Beginners Podcast - The Place to Learn Mexico ’s Conversational Spanish.,https://itunes.apple.com/us/podcast/learning-spanish-for-beginners-podcast-place-to-learn/id685821493?mt=2
3147,Learn Chinese & Culture @ iMandarinPod.com,https://itunes.apple.com/us/podcast/learn-chinese-culture-imandarinpod-com/id214936144?mt=2
3148,Deutsch - warum nicht? Series 2 | Learning German | Deutsche Welle,https://itunes.apple.com/us/podcast/deutsch-warum-nicht-series-2-learning-german-deutsche/id268481668?mt=2
3149,French Podcast - Improve your French language skills by listening to conversations about Australian ...,https://itunes.apple.com/us/podcast/french-podcast-improve-your-french-language-skills/id215497107?mt=2
3150,French Verb Drills (French Today),https://itunes.apple.com/us/podcast/french-verb-drills-french-today/id289189131?mt=2
3151,French for Beginners,https://itunes.apple.com/us/podcast/french-for-beginners/id582330874?mt=2
3152,Learn Greek Vocabulary,https://itunes.apple.com/us/podcast/learn-greek-vocabulary/id263942903?mt=2
3153,German - SurvivalPhrases,https://itunes.apple.com/us/podcast/german-survivalphrases/id289979079?mt=2
3154,Russian - SurvivalPhrases,https://itunes.apple.com/us/podcast/russian-survivalphrases/id282878654?mt=2
3155,English Grammar HELP and Podcasts for the Inquisitive ESL Student:  We're Interactive!,https://itunes.apple.com/us/podcast/english-grammar-help-podcasts-for-inquisitive-esl-student/id210895970?mt=2
3156,Learn German by Podcast,https://itunes.apple.com/us/podcast/learn-german-by-podcast/id439843599?mt=2
3157,Learn English | EnglishClass101.com,https://itunes.apple.com/us/podcast/learn-english-englishclass101-com/id323145903?mt=2
3158,Japanese Podcasting Lessons: Learn to speak Japanese and write Kanji symbols,https://itunes.apple.com/us/podcast/japanese-podcasting-lessons-learn-to-speak-japanese/id185539275?mt=2
3159,Italian Podcast - Improve your Italian language skills by listening to conversations about Australia...,https://itunes.apple.com/us/podcast/italian-podcast-improve-your-italian-language-skills/id215497128?mt=2
3160,Learn Portuguese | PortuguesePod101.com,https://itunes.apple.com/us/podcast/learn-portuguese-portuguesepod101-com/id381009175?mt=2
3161,Hebrew Podcasts,https://itunes.apple.com/us/podcast/hebrew-podcasts/id273920599?mt=2
3162,One Minute Polish,https://itunes.apple.com/us/podcast/one-minute-polish/id269124282?mt=2
3163,One Minute Italian,https://itunes.apple.com/us/podcast/one-minute-italian/id313647713?mt=2
3164,One Minute Japanese,https://itunes.apple.com/us/podcast/one-minute-japanese/id291825374?mt=2
3165,One Minute Mandarin,https://itunes.apple.com/us/podcast/one-minute-mandarin/id291825375?mt=2
3166,Splendid Speaking,https://itunes.apple.com/us/podcast/splendid-speaking/id210821315?mt=2
3167,Spanish - The EZ Way with LaGringa,https://itunes.apple.com/us/podcast/spanish-the-ez-way-with-lagringa/id268343234?mt=2
3168,Swedish - SurvivalPhrases,https://itunes.apple.com/us/podcast/swedish-survivalphrases/id269984089?mt=2
3169,Italian Podcast,https://itunes.apple.com/us/podcast/italian-podcast/id597224844?mt=2
3170,The Arts of Language Podcast,https://itunes.apple.com/us/podcast/the-arts-of-language-podcast/id1024190279?mt=2
3171,Tá Falado: Brazilian Portuguese Pronunciation for Speakers of Spanish,https://itunes.apple.com/us/podcast/t%C3%A1-falado-brazilian-portuguese-pronunciation-for-speakers/id206150220?mt=2
3172,Namaste Dosti - The Learn Hindi Podcast,https://itunes.apple.com/us/podcast/namaste-dosti-the-learn-hindi-podcast/id258804997?mt=2
3173,Learn Thai Podcast,https://itunes.apple.com/us/podcast/learn-thai-podcast/id127409147?mt=2
3174,Deutsch - warum nicht? Series 3 | Learning German | Deutsche Welle,https://itunes.apple.com/us/podcast/deutsch-warum-nicht-series-3-learning-german-deutsche/id268481782?mt=2
3175,Laura speaks Dutch,https://itunes.apple.com/us/podcast/laura-speaks-dutch/id154365474?mt=2
3176,Spanishpodcast,https://itunes.apple.com/us/podcast/spanishpodcast/id252009732?mt=2
3177,Learn Dutch | DutchPod101.com,https://itunes.apple.com/us/podcast/learn-dutch-dutchpod101-com/id448501269?mt=2
3178,Fun English Lessons,https://itunes.apple.com/us/podcast/fun-english-lessons/id209226793?mt=2
3179,Luke's ENGLISH Podcast - Learn British English with Luke Thompson,https://itunes.apple.com/us/podcast/lukes-english-podcast-learn-british-english-luke-thompson/id312059190?mt=2
3180,Culips ESL Podcast,https://itunes.apple.com/us/podcast/culips-esl-podcast/id279999557?mt=2
3181,Radio Arlecchino: Italian Grammar and Culture Podcast,https://itunes.apple.com/us/podcast/radio-arlecchino-italian-grammar-and-culture-podcast/id252443635?mt=2
3182,慢速中文 Slow Chinese,https://itunes.apple.com/us/podcast/%E6%85%A2%E9%80%9F%E4%B8%AD%E6%96%87-slow-chinese/id321733935?mt=2
3183,Advanced GRE & SAT Vocabulary Podcast,https://itunes.apple.com/us/podcast/advanced-gre-sat-vocabulary-podcast/id349027409?mt=2
3184,Radio D Series 1 | Learning German | Deutsche Welle,https://itunes.apple.com/us/podcast/radio-d-series-1-learning-german-deutsche-welle/id268576920?mt=2
3185,World Learner Chinese - Learn Chinese . Mandarin Chinese,https://itunes.apple.com/us/podcast/world-learner-chinese-learn-chinese-mandarin-chinese/id263153505?mt=2
3186,One Minute Norwegian,https://itunes.apple.com/us/podcast/one-minute-norwegian/id276243203?mt=2
3187,Cultivate your French,https://itunes.apple.com/us/podcast/cultivate-your-french/id301366569?mt=2
3188,North Vietnamese - SurvivalPhrases,https://itunes.apple.com/us/podcast/north-vietnamese-survivalphrases/id257186042?mt=2
3189,A Flavour of German,https://itunes.apple.com/us/podcast/a-flavour-of-german/id280341686?mt=2
3190,The Arabic PodClass :The Arabic Language Podcast,https://itunes.apple.com/us/podcast/the-arabic-podclass-the-arabic-language-podcast/id263547500?mt=2
3191,Beginner Spanish with Spanish Obsessed,https://itunes.apple.com/us/podcast/beginner-spanish-with-spanish-obsessed/id623732043?mt=2
3192,30 Minute Italian,https://itunes.apple.com/us/podcast/30-minute-italian/id677568406?mt=2
3193,Wieso nicht? | Learning German | Deutsche Welle,https://itunes.apple.com/us/podcast/wieso-nicht-learning-german-deutsche-welle/id268577000?mt=2
3194,Learn Hebrew | HebrewPod101.com,https://itunes.apple.com/us/podcast/learn-hebrew-hebrewpod101-com/id448501803?mt=2
3195,Speak Spanish with Maria Fernandez. Easy Spanish lessons & drills to help you become fluent in no ti...,https://itunes.apple.com/us/podcast/speak-spanish-maria-fernandez-easy-spanish-lessons/id634879637?mt=2
3196,Easy Japanese - NHK WORLD RADIO JAPAN,https://itunes.apple.com/us/podcast/easy-japanese-nhk-world-radio-japan/id437441453?mt=2
3197,Slow German,https://itunes.apple.com/us/podcast/slow-german/id1085828103?mt=2
3198,Learn Spanish with daily podcasts,https://itunes.apple.com/us/podcast/learn-spanish-with-daily-podcasts/id1052684843?mt=2
3199,News Time Spanish,https://itunes.apple.com/us/podcast/news-time-spanish/id372667355?mt=2
3200,The Unlimited Spanish Podcast: Aprende español | Habla español | Learn Spanish | Speak Spanish | TPR...,https://itunes.apple.com/us/podcast/unlimited-spanish-podcast-aprende-espa%C3%B1ol-habla-espa%C3%B1ol/id1060671460?mt=2
3201,Learn Hindi | HindiPod101.com,https://itunes.apple.com/us/podcast/learn-hindi-hindipod101-com/id448503518?mt=2
3202,Learn French with daily lessons,https://itunes.apple.com/us/podcast/learn-french-with-daily-lessons/id322504749?mt=2
3203,Learn Cantonese | CantoneseClass101.com,https://itunes.apple.com/us/podcast/learn-cantonese-cantoneseclass101-com/id381008537?mt=2
3204,Top-Thema mit Vokabeln | Deutsch lernen | Deutsche Welle,https://itunes.apple.com/us/podcast/top-thema-mit-vokabeln-deutsch-lernen-deutsche-welle/id282932005?mt=2
3205,Audio Tutor | Learning German | Deutsche Welle,https://itunes.apple.com/us/podcast/audio-tutor-learning-german-deutsche-welle/id405247258?mt=2
3206,Advanced Spanish with Spanish Obsessed,https://itunes.apple.com/us/podcast/advanced-spanish-with-spanish-obsessed/id623735583?mt=2
3207,StreetWise Hebrew,https://itunes.apple.com/us/podcast/streetwise-hebrew/id704434205?mt=2
3208,Learn Swedish | SwedishPod101.com,https://itunes.apple.com/us/podcast/learn-swedish-swedishpod101-com/id448504398?mt=2
3209,バイリンガルニュース (Bilingual News),https://itunes.apple.com/us/podcast/%E3%83%90%E3%82%A4%E3%83%AA%E3%83%B3%E3%82%AC%E3%83%AB%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B9-bilingual-news/id653415937?mt=2
